FileName,Status,Caption,Error
open_images_train_a916633e0d0c9616_12.ogg,ok,"In this image we can see a woman sitting on the chairs near the table. We can see cups, mobile phone, files, app lock and name plate on the table.",
open_images_train_121c83c0a2be21d5_95.ogg,ok,in this image you can see there is a cup on the cloth,
open_images_train_1e1b10faca4336fe_16.ogg,ok,How many kilometers of road are you going to go to? I'm going to go to the other side. I'm going to go to the other side. The other side? I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'll go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'll go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'll go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side. I'm going to go to the other side.,
open_images_train_280d5891e4e4ea8e_39.ogg,ok,In this picture you can observe a red color cup placed on the table. The cup is in white color. On the right side you can observe a painting which is in green and red color.,
open_images_train_3411705d79d1a16d_40.ogg,ok,"this image we can see a cup, pens and one object on the table. In the background we can see chairs, table, wall and glass windows.",
open_images_train_add1b913ecd1c1c8_6.ogg,ok,It is a cup. There is an art on this of a man is riding the horse cot.,
open_images_train_74fda5e18ea4da3a_75.ogg,ok,This image is a black and white image. This image is taken indoors. In the bottom of the image there is a table. In this image the background is all little blurred. In the middle of the image there is a cup and a saucer on the table.,
open_images_train_9622c69efce0a2c0_60.ogg,ok,"In this image we can see some food in the plates and in a bowl which are placed on the table. We can also see some cups, fork and some papers beside it.",
open_images_train_22c965ff4d9de968_69.ogg,ok,"In this image, there is a cup on an object which is kept on the table. Having a pen and an object background, there is all having a window.",
open_images_train_029065e111a6c77c_73.ogg,ok,"In this image, there is a coffee in the cup which was placed on the table.",
open_images_train_2204ac0923a738e1_68.ogg,ok,"In the foreground of this picture we can see some objects, in the center we can see the cups with the text and we can see the depiction of a person on the cup, on the right there is an object with the text and the depictions of some objects in the background we can see a device which seems to be the microwave oven and we can see some objects which seems to be the spoons and we can see some other objects in the background.",
open_images_train_d1e1c13f4c1526cc_37.ogg,ok,"This picture shows a boy working on the laptop and he holds a mouse in his hand and we see a cup, scissors and a mobile on the table and we see a bookshelf on the right and we see a couple of chairs.",
open_images_train_3c38aa9e985010c3_17.ogg,ok,"image I can see a mug which is in blue and white color and the mug is on the table. Background I can see the wall in white color, a washing machine, stow and a dishwasher.",
open_images_train_6255659c9d9aa27a_33.ogg,ok,"In this picture there are glasses, cups and there is room on the table and there is drink. The glasses are in the cups. In the back there is a person behind the table. There are sort of the image. There is a button. Second.",
open_images_train_1fbdeb21735c3505_79.ogg,ok,"In this image I can see a table, on the table there is a laptop, cups, telephone and the mobile.",
open_images_train_04549400e6257471_48.ogg,ok,you can see cups as a spoon on the table if for we can see wall frame christmas tree above the table,
open_images_train_d8433cde8e5aed53_3.ogg,ok,"There is a red cup, there is a white background, there is a light on the top.",
open_images_train_3a75648f730cc8c1_64.ogg,ok,"In this picture, you can see the green black bee in a cup, which is kept on the table.",
open_images_train_9a2e8a4a171df2e2_89.ogg,ok,Here it is white and blue color cup on this wooden object.,
open_images_train_34be0f301b5d40d3_77.ogg,ok,In this picture we can see man wore blue colour t-shirt sitting on chair and writing with pen on paper placed on table. And we have cup on the same table and in background we can see wall with frames.,
open_images_train_7a1e044666093e4e_90.ogg,ok,in the picture we can see a white table on it we can see a monitor one plaster laptop cup and a speaker with wires in the background we can see a camera lights table chair a whiteboard and a green curtain hang to the wall and a wall is white in color with seeding,
open_images_train_bf9cb20d2156a88e_63.ogg,ok,in the same as you can see a tray with cups and a jar and the blur background,
open_images_train_048648ba102cfe5a_2.ogg,ok,In the image there are some ceramic dolls and there are two objects in the foreground. On those objects there are pictures of two men. In the background there is a light.,
open_images_train_056be47b913a99b9_105.ogg,ok,this is a glass consists of drink,
open_images_train_053be55d3df7e1ad_2.ogg,ok,In the image there is a coffee kept on a black tray and beside the coffee there is a mobile table and all of them are kept on a wooden table.,
open_images_train_6ef0409e30beda17_37.ogg,ok,In this picture I can see a man standing and I can see a paper with some text.,
open_images_train_0c9e5e7d6b6dad9b_60.ogg,ok,"In this image we can see a cup, tissue paper, spoon, fork and some objects placed on a table. On the top of the image you can see the hand of a person.",
open_images_train_b1c00a409bfba6a2_0.ogg,ok,This is a college picture of different colourful cups and saucers.,
